#{"t_start": 1789385123.577125, "env_id": "Atom-v1"}
r,l,t
105.614244,96,67.152757
127.480462,92,67.213333
113.127037,100,67.379297
113.991231,110,67.451836
113.107425,108,67.523309
116.393053,94,67.585725
113.196702,87,67.6428
97.997098,97,67.80357
125.159028,89,67.862426
105.068604,105,67.932564
135.169006,96,67.995624
85.708516,101,68.062638
110.832648,92,68.219882
96.826054,92,68.28099
128.725517,97,68.344816
125.411111,94,68.406737
144.784738,101,68.473325
126.177926,93,68.535315
94.634617,93,68.691992
114.708541,95,68.75471
114.114573,93,68.815786
107.096248,93,68.876805
103.683731,87,68.934605
86.087109,105,69.100433
112.430233,97,69.165599
97.85422,94,69.228843
109.735016,95,69.291631
113.212707,107,69.361659
123.696984,93,69.518594
143.066415,92,69.579089
125.336094,100,69.64511
140.208618,91,69.705169
105.829093,87,69.762963
113.279955,91,69.823901
100.907341,93,69.981716
106.885148,87,70.040658
118.955186,94,70.103821
107.837978,89,70.162836
146.669532,104,70.231747
102.609557,98,70.393202
101.810284,93,70.455889
93.91276,99,70.521897
104.342911,97,70.58755
101.091114,89,70.646458
105.738173,90,70.706165
129.074995,93,70.884386
116.989995,89,70.943107
102.437783,87,71.00276
107.867403,92,71.064342
112.990813,88,71.123181
94.221619,86,71.180164
109.022718,92,71.337297
117.835304,87,71.394759
99.231,97,71.459907
133.327966,90,71.51916
85.238234,84,71.575289
142.436585,96,71.738501
112.049847,89,71.797713
123.897775,91,71.857722
109.735375,101,71.925646
113.940425,88,71.984755
107.409083,91,72.045837
95.806793,99,72.209473
118.741521,92,72.270371
111.371615,92,72.331322
107.052428,89,72.38956
114.57106,89,72.448379
116.045646,99,72.610432
155.666887,100,72.677074
116.426645,85,72.733496
120.524573,96,72.796469
108.929167,90,72.857203
102.137309,96,72.921007
136.707274,93,73.079084
106.513983,90,73.139305
115.107109,92,73.200523
118.459815,94,73.262792
128.527558,95,73.324938
116.874238,96,73.48507
118.974834,87,73.542582
107.060211,87,73.600224
107.16244,93,73.661579
163.534038,123,73.743005
115.529227,100,73.905507
133.377843,98,73.970774
105.39369,95,74.033822
105.184929,95,74.096662
113.214705,110,74.169416
110.331217,87,74.228296
118.12268,94,74.385826
99.208796,83,74.440511
109.325408,99,74.506021
146.461295,93,74.567368
113.755414,89,74.626102
128.260013,87,74.778953
138.196348,96,74.841481
95.983537,84,74.896893
104.997513,90,74.95574
103.927981,87,75.013039
128.858264,94,75.076123
135.821903,95,75.235394
115.716617,92,75.296038
133.078743,97,75.359651
94.811367,95,75.42171
