#{"t_start": 1789398634.679438, "env_id": "Atom-v1"}
r,l,t
425.905361,538,103.697881
1123.576775,960,104.634665
772.597087,825,105.368718
-152.784526,219,105.629257
1730.304444,1000,106.593084
494.804364,645,107.18627
-78.232252,252,107.381272
-137.588004,220,107.643179
1807.364157,1000,108.621845
1776.741867,1000,113.329619
205.357348,390,113.857524
494.14723,500,114.442899
-23.316215,225,114.617887
434.707779,529,115.227957
653.928581,641,115.948921
-97.952653,262,116.245045
-102.681159,245,116.434429
105.959922,387,116.826367
146.908451,372,117.202356
524.439407,604,117.761913
-163.184623,201,117.919565
318.333231,406,118.325421
1799.126743,1000,119.300603
72.097973,309,119.631609
1178.605183,861,120.39288
624.243164,623,121.056182
1293.114993,979,122.008523
677.714781,670,122.621779
-288.566191,159,122.745149
-171.858364,203,122.993717
-283.878229,164,123.120383
-259.271812,169,123.252473
75.412926,386,123.642768
230.477254,441,124.07791
-315.892399,147,124.192387
-20.913082,291,124.510273
1094.24016,831,125.245315
1778.806182,1000,126.210449
-132.639292,208,126.461532
373.120727,485,126.929868
321.174061,551,127.448855
129.585341,377,127.740412
3.948596,298,128.063748
-282.911077,159,128.187474
302.811524,431,128.614989
353.834504,538,129.259239
759.83412,713,130.242757
559.90806,577,130.917283
-164.684141,185,131.062639
-221.775344,162,131.189905
-33.982767,280,131.631405
550.132996,568,132.278536
-147.972563,188,132.425734
32.44321,302,132.756795
-122.120863,252,132.953897
916.440515,747,133.726406
392.583911,531,134.239775
74.601366,311,134.574983
55.124275,275,134.791624
788.249232,698,135.430213
635.5621,814,136.247621
35.229657,233,136.521959
825.111747,709,137.169574
-53.588489,275,137.382038
-68.874183,237,137.657602
-87.319125,220,137.829321
100.56091,324,138.171387
628.476211,578,138.712875
162.934586,338,139.070001
594.655747,578,139.613089
153.924651,362,139.987082
895.916629,760,140.672714
-23.693899,228,140.942381
42.894368,239,141.128376
8.928018,251,141.323539
1928.828684,1000,142.289762
151.342712,396,142.69321
1925.792281,1000,143.660726
1917.758629,1000,144.636703
1035.18454,807,145.465051
-94.583028,207,145.627014
-69.652526,226,145.89626
-149.897193,189,146.043969
-140.925993,194,146.196265
-139.622292,191,146.437795
44.078978,260,146.641227
44.694916,272,146.945303
238.682888,348,147.217916
24.339908,308,147.550935
595.006875,557,148.080861
-17.772169,220,148.253637
174.66015,366,148.633222
