#{"t_start": 1787681368.9287257, "env_id": "Atom-v1"}
r,l,t
-99.190809,182,187.860348
-26.193474,157,188.120477
-2.000832,125,188.639174
-60.729861,113,188.825136
-38.915077,107,188.996565
-27.822754,133,189.215858
-86.304226,205,189.845128
-28.418602,137,190.073271
9.081544,145,190.311467
-21.898871,102,190.759392
-22.813429,135,190.977704
2.731415,140,191.210264
1.278159,170,191.493959
-21.021555,136,192.068634
16.333991,167,192.935952
-74.976624,110,193.121268
-83.247052,113,193.305573
-29.776566,142,193.819925
29.931352,204,194.1628
-58.84961,98,194.32288
-14.166599,113,194.79513
11.90435,185,195.121317
-12.770992,199,195.446558
-7.292024,126,195.959622
-61.695771,83,196.098509
-140.53649,146,196.339261
-60.340015,246,196.740377
-5.305455,135,197.270126
-40.283401,174,197.559427
11.39913,140,197.791163
-21.2519,113,198.29142
1.115527,157,198.560826
-4.968769,165,198.848113
-17.060393,149,199.107294
-33.916514,115,199.600602
-30.841254,126,199.806855
-3.590774,156,200.064524
-28.238162,149,200.609156
-34.283711,130,200.824296
-44.030325,119,201.020683
-1.998411,149,201.268693
18.087153,118,201.768686
-5.328144,185,202.080592
-41.614216,91,202.228762
-12.323761,130,202.442541
2.21315,129,202.958734
-13.064239,121,203.161587
-1.503991,129,203.37305
9.753474,145,203.620269
-51.740454,85,204.062831
-19.797357,143,204.298073
-16.47931,109,204.480348
14.302672,148,204.726929
-35.165911,161,205.296665
-45.982194,306,205.80929
-53.795888,160,206.387806
-108.330162,376,207.006259
-38.98852,120,207.203199
-55.897217,183,207.805037
-22.078815,129,208.020848
-297.704966,367,208.948176
19.466109,154,209.207616
-23.951652,107,209.388431
-84.932217,115,209.892968
-19.459902,136,210.116276
1.039092,129,210.326821
-5.221899,143,210.5609
-102.441399,159,211.129124
31.076164,172,211.410667
-21.85106,163,211.683975
-66.259868,179,212.279231
-14.220231,150,212.522414
-30.862076,198,212.846766
71.125352,294,213.639004
10.349887,176,213.923014
64.637237,271,214.68921
-12.841891,141,214.921342
-49.962599,141,215.793944
-48.608911,181,216.390596
-27.533714,118,216.581356
47.075626,168,216.860423
-57.19491,189,217.475605
2.984746,165,217.748741
-110.411976,138,217.973934
5.757604,139,218.204689
-4.790409,156,218.775739
-27.300978,130,218.988906
26.176249,300,219.769323
-101.026423,144,220.004134
-39.674838,179,220.299114
7.804458,128,220.786003
-16.123369,152,221.037918
-41.737833,133,221.25775
0.432601,116,221.44974
40.688349,163,221.997928
-10.986632,169,222.272331
-37.289271,103,222.437641
-62.254089,264,223.144305
-34.245688,104,223.31215
-56.690948,123,223.520847
-33.810612,98,223.682091
-52.790796,141,224.192631
3.584356,117,224.38532
1.707394,133,224.608878
-26.745808,110,224.788765
33.686033,292,225.540083
