#{"t_start": 1783528340.8717277, "env_id": "Atom-v1"}
r,l,t
-51.978264,194,172.121655
-136.628981,227,172.556686
57.856024,134,172.812879
-31.764287,277,173.623245
-111.495729,86,173.790349
13.897529,182,174.135838
-64.680734,211,174.811013
-92.027764,139,175.077736
-97.611077,94,175.256121
-93.238388,143,175.529132
66.624798,160,176.120259
-99.50054,122,176.35367
-121.664548,91,176.527513
-112.433747,125,176.77537
64.35616,119,177.27891
-63.805893,132,177.530502
-99.94137,116,177.751965
-147.500744,127,177.992531
26.391493,205,178.660679
-81.018296,87,178.825479
-92.173038,185,179.177923
-63.79428,290,180.012988
64.995922,219,180.432952
98.322788,164,181.029306
-64.234031,96,181.211212
-129.73367,100,181.403053
-79.462259,126,181.648072
-193.583179,233,182.372664
-100.198641,189,182.734027
-91.87961,101,182.927854
-74.121302,259,183.7054
-73.844156,85,183.867703
127.176427,159,184.176779
-93.202084,174,184.795268
71.21178,137,185.057697
65.933961,151,185.3455
-115.896117,120,185.584172
-96.292589,168,186.183677
-94.528469,110,186.395355
-92.234897,147,186.683452
-96.373973,100,186.871709
46.612732,204,187.540251
-100.347476,148,187.821073
89.560096,168,188.146399
73.565468,182,188.77027
-58.458696,160,189.071501
48.617311,132,189.322331
-99.061477,118,189.827977
59.524604,124,190.065788
-122.782658,91,190.240482
-61.823995,118,190.467076
-121.648707,114,190.691934
64.278924,112,191.183968
-123.949014,237,191.642523
58.467716,215,192.335289
32.113001,158,192.637138
24.269439,135,192.893312
48.491017,196,193.542952
-95.750503,136,193.800327
-100.102615,149,194.08107
101.939072,154,194.375351
-67.507857,201,195.035009
-75.153509,193,195.405848
-106.65054,86,195.576406
-143.581284,263,196.357029
-44.507658,110,196.571298
-70.635206,99,196.764246
-86.362663,155,197.333844
-60.109483,337,197.980521
79.448281,204,198.649601
-91.705614,109,198.858754
57.45507,231,199.298588
-93.593244,171,199.900004
-50.128513,228,200.335545
-130.738913,145,200.623127
56.987626,107,201.103786
54.119959,106,201.307075
59.44769,105,201.50898
80.936053,277,202.31967
15.399592,186,202.676659
60.665625,154,202.968894
-58.892806,127,203.2107
-108.807046,190,203.858657
-42.059871,120,204.088399
61.468393,92,204.263075
-158.302559,134,204.518422
-94.957439,347,205.464804
51.302032,128,205.724512
55.772843,212,206.416504
63.289848,206,206.821155
-183.422342,360,207.785733
19.310633,91,207.960083
63.872896,175,208.298283
83.521929,198,208.954141
11.709639,342,209.606286
28.657974,235,210.331216
50.263799,89,210.499312
-42.017242,318,211.389953
-100.551975,157,211.696417
61.854076,149,211.977206
72.026177,114,212.473435
-27.559166,108,212.6779
91.911076,153,212.968569
90.391416,240,213.702716
76.179254,132,213.95363
43.961145,79,214.104553
50.64778,115,214.321914
39.229147,93,214.50282
69.320669,114,215.008409
-48.905772,181,215.354766
-70.090034,70,215.489124
-42.216814,145,215.773822
39.088825,92,216.232461
57.02698,173,216.565979
115.626338,194,216.939048
54.19279,103,217.135544
23.367071,157,217.716197
63.935251,115,217.934485
-26.914692,198,218.315378
54.158665,99,218.78265
149.132981,319,219.389637
-41.94651,188,220.052757
88.561303,185,220.408217
77.018814,156,220.717128
67.241724,157,221.337597
-73.639838,52,221.436964
34.227878,259,221.936862
82.153835,129,222.183884
82.625699,121,222.714887
-65.775555,112,222.927655
73.415801,123,223.163623
-0.300551,179,223.505394
65.325336,182,224.143763
10.426626,149,224.429012
64.407169,209,224.825004
68.034306,142,225.375328
32.082342,137,225.643545
69.496157,204,226.034843
85.614598,131,226.567645
-107.223775,174,226.898818
9.410739,102,227.094482
80.295518,104,227.294838
-84.36142,83,227.73454
49.251203,118,227.956301
36.975729,144,228.232321
-152.619908,233,228.960515
74.132523,133,229.213465
75.966299,131,229.463855
87.879941,126,229.702314
76.922481,168,230.300303
81.384526,129,230.552258
-91.889432,218,230.973318
91.923803,272,231.771555
-0.760181,171,232.101196
71.159467,102,232.296302
17.29034,108,232.806621
-112.735425,94,232.984179
57.387235,120,233.212467
78.524437,137,233.473471
56.297438,227,234.223273
-1.38737,186,234.580062
64.740991,145,234.854474
33.14016,118,235.366007
66.531629,203,235.764696
38.720744,81,235.917079
25.877013,185,236.551092
43.655056,201,236.938499
63.716886,106,237.138032
90.841132,134,237.393495
70.170981,123,237.928514
73.406024,124,238.165831
67.038331,116,238.387135
-98.667374,92,238.562151
58.164347,94,238.740641
56.93682,94,239.227951
67.832112,106,239.429952
-89.127433,202,239.815251
65.902963,128,240.359938
10.958323,127,240.609088
62.205271,84,240.770833
65.109052,107,240.974972
67.041597,127,241.217951
53.434875,92,241.676368
36.880185,68,241.805733
68.049073,126,242.046805
-94.541641,222,242.474356
54.373099,109,242.957474
48.312846,184,243.310234
73.908184,127,243.551496
51.481234,118,243.777266
67.814243,107,244.264425
7.615174,113,244.481021
130.588457,196,244.857496
84.113202,118,245.085532
87.010049,117,245.617548
-72.885074,114,245.833194
50.119905,77,245.977376
52.823361,83,246.13674
53.403029,124,246.375689
49.973734,82,246.83653
59.381826,85,246.999836
20.690163,129,247.2447
101.278281,135,247.502076
-100.34368,95,247.682693
71.238401,102,248.183768
33.238211,98,248.370097
42.949601,107,248.574644
92.341157,130,248.820535
-23.369543,171,249.450129
72.326852,110,249.664788
-38.396746,124,249.900895
88.11236,118,250.124946
58.28216,143,250.712561
52.215101,78,250.862407
52.551769,96,251.045897
-80.975904,179,251.389691
78.189154,140,251.956324
62.067861,106,252.159271
18.639653,187,252.517057
74.345548,104,252.713979
78.92289,115,253.239054
70.411655,130,253.48526
-73.937892,142,253.755686
53.765383,135,254.013333
38.281519,88,254.480527
71.151422,130,254.7276
48.660777,123,254.959625
58.058274,103,255.155607
44.708382,73,255.294188
101.433938,139,255.878075
94.464472,151,256.168422
61.532515,92,256.343832
82.026259,141,256.616745
72.519048,121,257.148545
80.993292,136,257.40715
40.205089,73,257.545393
85.084389,123,257.783338
67.257531,107,258.292164
71.405268,108,258.497962
59.113817,154,258.794279
59.917973,125,259.032239
75.475614,115,259.556854
51.261878,81,259.712332
62.498454,152,260.000038
10.145479,260,260.4966
56.352095,93,260.989903
62.244711,110,261.198865
82.97904,162,261.508946
63.952152,104,261.712764
-70.354242,101,262.206651
60.451005,88,262.377455
59.734505,103,262.57636
67.876035,103,262.772488
-42.171092,173,263.101927
34.562047,108,263.610177
107.622906,154,264.440578
0.745845,165,264.753373
55.945666,85,264.916709
50.625786,120,265.447619
17.147632,113,265.672963
51.958403,73,265.813638
61.911242,88,265.984895
63.315512,94,266.16596
86.132509,112,266.688373
62.563808,98,266.87544
14.01434,170,267.202527
65.538349,131,267.457427
25.548426,128,268.000964
26.490064,95,268.190725
51.249653,101,268.380934
68.1023,97,268.566617
60.002109,86,268.732638
82.849045,116,269.25596
54.56124,92,269.432887
98.980231,155,269.729978
-8.707109,91,269.905127
38.25735,101,270.400961
45.264636,88,270.575286
69.328875,128,270.822801
37.183578,76,270.973451
75.795315,120,271.200063
59.542874,84,271.357696
52.713286,124,271.903039
50.568853,131,272.160629
29.33546,171,272.487205
53.309563,98,272.973091
74.52199,106,273.173319
43.166948,111,273.385808
24.970304,93,273.563266
59.766502,97,273.749444
58.140813,100,274.244501
29.184635,90,274.418038
86.982687,129,274.660994
57.726556,80,274.811537
81.628339,146,275.096581
69.156353,126,275.658319
70.204139,131,275.905112
59.537611,88,276.076949
8.757973,99,276.268694
17.676099,113,276.488234
79.131242,122,277.024111
64.616899,110,277.23276
60.289903,120,277.462478
-88.695802,61,277.578875
55.030234,92,277.752493
